Sr.no|title|content|author|image url|news url|label
100|Fact Check: No, Indian government has not approved pharmacists to run clinics in the country|A Hindi newspaper clipping has gone viral on social media with the claim that the Centre has approved pharmacists in the country to open clinics and prescribe medicine to patients. What is the truth behind the claim?|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/Cover_Image__3__1200x768.jpeg?F6_2Zthig0R.Z3X7rLt4wFQwNkuMI6c2&size=770:433|https://www.indiatoday.in//fact-check/story/indian-government-has-not-approved-pharmacists-to-run-clinics-in-country-1755320-2021-01-02|1
101|Fact Check: Kejriwal did not begin New Year 2021 by offering namaz at Jama Masjid |A photo of Delhi Chief Minister Arvind Kejriwal wearing a skull cap has gone viral with a claim that the CM ushered in the New Year by offering a namaz at the Jama Masjid in Delhi. How true is the claim? Find out!|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/kejriwal-namaz-cover_1200x768.jpeg?Z0FG5FMMTPlgOj27YGwnWINi6GIuw6NZ&size=770:433|https://www.indiatoday.in//fact-check/story/kejriwal-did-not-begin-new-year-2021-by-offering-namaz-at-jama-masjid-1755152-2021-01-01|1
102|Fact Check: No, Kerala has not banned Jio Internet services in the state|Amid the ongoing farmers’ agitation, the Kerala Assembly on Thursday (December 31), passed a unanimous resolution demanding repeal of the Centre’s three contentious agricultural laws. Now, if a viral claim circulating on social media is to be believed, the Kerala government has decided to ban operations of Reliance Jio in the state from 2021.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202101/thumbnail_Cover_Image_1200x768.jpeg?ot0FTAcSByWNlrtXjQl_yA8sBXXehF2T&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-kerala-has-not-banned-jio-internet-services-in-the-state-1754996-2021-01-01|1
103|Fact Check: This is not a Jio tower set on fire amid farmers’ protest |A short video clip of a burning mobile tower is circulating on social media with the claim that it is a Jio tower set on fire during the farmers’ agitation. The caption in Hindi with one such video translates to, “Effect of farmers’ movement! Jio tower set on fire”. India Today Anti Fake News War Room (AFWA) has found the claim to be misleading. This is a 2017 video from Dehradun and not related to the ongoing farmers’ agitation. |Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Cover_Image_1200x768.png?JLvdOKVEnLvkv49pw5Why6NrLkjHkoiT&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-a-jio-tower-set-on-fire-amid-farmers-protest-1754840-2020-12-31|0
104|Fact Check: PM Modi never said Vajpayee started the first Metro in India|Many on social media have claimed that PM Modi, in a speech, had said the credit for the first metro service in the country goes to late PM Atal Bihari Vajpayee. |Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_pic_2_1200x768.jpeg?Jy0dVGHNv7iPZKxSulS7Qzoaa2q8VwBj&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-pm-modi-never-said-vajpayee-started-the-first-metro-in-india-1754604-2020-12-30|1
105|Fact Check: Picture of platform ticket with ‘Adani Railway’ on it is morphed|A photo on social media is going viral with the claim that train platform tickets in Pune now have “Adani Railway” written on them.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/image_2_1200x768.jpeg?BeJwpfh.BY2Fg3ktaI1yQJY2bdpHLCsj&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-picture-of-platform-ticket-with-adani-railway-on-it-is-morphed-1753643-2020-12-27|1
106|Fact Check: No, this picture of Narendra Modi is not with the staff of Prime Minister’s Office|While senior Congress leader Digvijaya Singh recently called Prime Minister Narendra Modi unjust towards the farmers of the country, an image of him sitting on stairs with a group of men is viral on social media.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Cover_image_1__1200x768.jpeg?VY9KqdZ8LcRSgFEdpbe_9JJqHCxoHHGU&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-this-picture-of-narendra-modi-is-not-with-the-staff-of-prime-minister-s-office-1753412-2020-12-26|0
107|Fact Check: Don't fall for this morphed CNN visual claiming Covid vaccine turns people into zombies|"A screenshot of a television news bulletin which shows a hospital ward with blood spilt all around is being widely shared on social media. The screenshot has a 'CNN' logo and a ticker which reads, ""Breaking News: Hospitals on lockdown as first Covid vaccine patients start eating other patients."" A scroll at the bottom reads, ""Nancy Pelosi arrested for DUI"". The top right corner of the screenshot has the text ""Los Angeles"".     "|Jyoti Dwivedi India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/image_1__2__1200x768.jpeg?ps0JtBjI9G_qf9005rwYf3ZeVfC4SLka&size=770:433|https://www.indiatoday.in//fact-check/story/morphed-cnn-visual-claiming-covid-vaccine-turns-people-into-zombies-1753195-2020-12-25|1
108|Fact Check: Reliance Jio is not selling food grains, sacks with Jio logos freely available |Pictures of food grain sacks with Reliance Jio logos on them have gone viral on social media. Some have called Reliance Jio’s apparent entry in food grain trading a “conspiracy” against farmers. India Today Anti Fake News War Room (AFWA) has found that the sacks with Jio logos on them have nothing to do with Reliance.|Jyoti Dwivedi India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/image_1_0_1200x768.jpeg?k7tKILWHqqJvY8sv5JuyESbzKv3NtgLA&size=770:433|https://www.indiatoday.in//fact-check/story/reliance-jio-sacks-food-grain-farmers-protest-fact-check-1752962-2020-12-25|1
109|Fact Check: Picture of Dubai passed off as Varanasi after PM Modi’s beautification drive|A viral picture showing swanky roads and skyscrapers surrounded by blue waters is going viral on social media with the claim that it is the riverside of Varanasi. |Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover-pic_770_0_1200x768.jpeg?Rz_OjGXDQiphMoABEKAK8cViholS9O8c&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-picture-of-dubai-passed-off-as-varanasi-after-pm-modi-s-beautification-drive-1752861-2020-12-24|1
110|Fact Check: This thrilling race between auto-rickshaws is not from India|A video has gone viral on social media with the claim that it shows a crazy auto-rickshaw race in India.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/thumbnail_Cover_Image_1200x768.png?d4NFOWMFvnUQMRrjhMAr.UqzsPbIj6Te&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-thrilling-race-between-auto-rickshaws-is-not-from-india-1752858-2020-12-24|0
111|Fact Check: FIFA World Cup win celebrations in Paris viral as march against Covid curbs|A picture of a huge gathering of people is circulating on social media with the claim that it captures a major protest held in Paris recently against coronavirus restrictions.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_pic_photo_1200x768.jpeg?QAJ7Klr2z.Dh8keDFhVsOZP9NE0lR4JI&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-fifa-world-cup-win-celebrations-in-paris-viral-as-march-against-covid-curbs-1752515-2020-12-23|1
112|Fact Check: Supreme Court of Nepal has not criminalised loudspeakers in mosques|A viral claim circulating on social media claimed the Supreme Court of Nepal has declared the use of loudspeakers in mosques a criminal offence. India Today Anti Fake News War Room (AFWA) has found the claim to be misleading.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/thumbnail_Cover_Image_0_1200x768.jpeg?zmucS82ABiOyDST5lNIsUJVj73OEYm5T&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-supreme-court-of-nepal-has-not-criminalised-loudspeakers-in-mosques-1752499-2020-12-23|1
113|Fact Check: This Christmas tree lighting is not at Dubai airport|With Christmas approaching, a picture has gone viral on social media showing a long path lit up with colourful lights in such a way that it resembles a Christmas tree. The claim with the photo says it is the runway of Dubai airport.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/thumbnail_cover_pic_1200x768.jpeg?jeu9pfrvcqZ1QTy8_i3hVr6BPRwvDewU&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-christmas-tree-lighting-is-not-at-dubai-airport-1752165-2020-12-22|1
114|Fact Check: US nurse who fainted after Covid-19 vaccine shot is not dead|A viral message on social media claims that Tiffany Dover, the nurse in Tennessee, United States, who fainted after receiving her first dose of the Pfizer/BioNTech Covid-19 vaccine, is now dead.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_pic_4_1200x768.png?54k9bGjkm5DKW21OMGOUAzFBQavANirO&size=770:433|https://www.indiatoday.in//fact-check/story/a-viral-message-on-social-media-claims-that-tiffany-dover-the-nurse-in-tennessee-united-states-who-fainted-after-receiving-her-first-dose-of-the-pfizer-biontech-1752156-2020-12-22|1
115|Fact Check: Social media gives ‘Rohingya’ angle to attack on BJP leaders in Bengal|With months to go for elections in West Bengal, a video of a mob attack is circulating on social media with the claim that it shows Hindus in the state being thrashed by Rohingyas. Bengal BJP president Dilip Ghosh can also be seen in the video.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/thumbnail_Cover_Image_1200x768.jpeg?Ok_te7wuujH1twUOCz1zCCV1ZKVmQFDN&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-social-media-gives-rohingya-angle-to-attack-on-bjp-leaders-in-bengal-1752143-2020-12-22|1
116|Fact Check: Shaheen Bagh dadi Bilkis Bano is not in jail for meeting farmers|Also known as the 'Shaheen Bagh Dadi', Bilkis Bano was denied permission to join the ongoing farmers' agitation at Singhu (Delhi-Haryana) border on December 1.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_pic_1_1200x768.jpeg?av3YwjRNyygGQuLqiMx6.eWLcQuD8S8l&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-shaheen-bagh-dadi-bilkis-bano-is-not-in-jail-for-meeting-farmers-1751731-2020-12-21|1
117|Fact Check: Iconic bell tower in Tagore's varsity was not razed due to Amit Shah's visit|India Today Anti Fake News War Room (AFWA) has found that the bell tower was damaged in August this year after a banyan tree uprooted and fell on it during a storm. It has nothing to do with Amit Shah's visit to the campus.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/1_5_1200x768.jpeg?QVoMNNvW9y13okK8BiuR_sJsZDeimeqW&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-iconic-bell-tower-in-tagore-varsity-was-not-razed-due-to-amit-shah-visit-1751446-2020-12-20|1
118|Fact Check: This is not a 5,000-year-old temple discovered during road widening in Ayodhya |An image of a temple amid heaps of rubbles and old buildings is being shared on social media with the claim that it is a 5,000-year-old temple discovered during a road widening exercise in the holy town of Ayodhya in Uttar Pradesh. |Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Cover_Image__2__1200x768.jpeg?Q3plGJ59ztWayE33ISlmR3zVvnOy2GOl&size=770:433|https://www.indiatoday.in//fact-check/story/this-is-not-a-5-000-year-old-temple-discovered-during-road-widening-in-ayodhya-1751208-2020-12-19|0
119|Fact Check: No, this is not George Foreman and Ricky Ponting singing a popular Bollywood song|While more and more artists are now making covers of hit Bollywood tracks with unique twists, what is not an everyday event is watching two “foreigners” singing a popular Hindi number.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Cover_Image_1__1200x768.jpeg?794kIeCS5t8niOozYmt7l7uZe7YhKG1U&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-this-is-not-george-foreman-and-ricky-ponting-singing-a-popular-bollywood-song-1751002-2020-12-19|1
120|Fact Check: PM Modi is not greeting Gautam Adani's wife in this viral picture|An image of Prime Minister Narendra Modi greeting a woman with folded hands is circulating on social media with the claim that she is industrialist Gautam Adani's wife Priti Adani. India Today Anti Fake News War Room (AFWA) has found the claim to be false.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Cover_Image_1_1200x768.jpeg?FjBI.8fhhWc0hVjk3Nt_3zTJ3_x9cJK9&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-pm-modi-is-not-greeting-gautam-adani-s-wife-in-this-viral-picture-1750581-2020-12-17|1
121|Fact Check: Altered cover image of TIME shows Xi Jinping as 'Person of the Year'|Last week, the Time magazine announced its annual 'Person of the Year' for 2020. Soon after an image of the supposed magazine cover with pictures of Xi Jinping, Joe Biden and Kamala Harris went viral. India Today Anti Fake News War Room (AFWA) has found that the viral image is altered.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_pic_1200x768.jpeg?99TIWr4srN7tN73bD5i5gkSFVKOoc8Av&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-altered-cover-image-of-time-shows-xi-jinping-as-person-of-the-year-1750546-2020-12-17|1
122|Fact Check: Old images of pro-Khalistan demonstrations linked to farmers’ protests|A series of old images is going viral on social media with the claim that these are pro-Khalistan posters and banners which were raised during the ongoing farmers’ agitation in Delhi. AFWA probes the truth.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_pic_3_1200x768.png?kd9_SoQHTsubATqE3ATW.DAUQ8gJDhHX&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-old-images-of-pro-khalistan-demonstrations-linked-to-farmers-protests-1750221-2020-12-16|1
123|Fact Check: This Sudanese model didn’t marry herself after getting ‘fed up of men’|A viral post on social media claims that a Sudanese model Ayuol Manyok got married to herself since she got fed up with men.|Jyoti Dwivedi India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_image_1_1200x768.jpeg?_wV8E0YeKwWPOFb46UHjOBQQszyp9SlN&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-sudanese-model-didn-t-marry-herself-after-getting-fed-up-of-men-1750211-2020-12-16|1
124|Fact Check: No, this is not a Pakistani journalist praising PM Modi |"A short video clip of a man praising Prime Minister Narendra Modi is circulating on social media with the claim that he is a Pakistani journalist. In the 56-second video, the man is heard saying, ""No one in the world knew what BJP was. What is the truth behind the claim?"|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Screenshot_2020-12-16_210746_1200x768.jpeg?wPiTQlCsQqPMw3nRaCEg7SrogzHK96rj&size=770:433|https://www.indiatoday.in//fact-check/story/no-this-is-not-a-pakistani-journalist-praising-pm-modi-1750195-2020-12-16|1
125|Fact Check: This is not a supermarket run by farmers in Bengaluru|Amid the farmers' protest, some pictures of a huge vegetable store are circulating on social media with the claim that farmers have opened their own supermarket in Bengaluru.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/image__1__1200x768.jpeg?SQ.Ty_SIsC8swUPuI_PwoBsyDSQGJCLJ&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-a-supermarket-run-by-farmers-in-bengaluru-1749852-2020-12-15|1
126|Fact Check: Twisted data about rapes become hot issue before Bengal election|Amid the bitter turf war between BJP and Trinamool Congress in West Bengal in the run-up to assembly elections, a graphic circulating on social media claims that as per the 2018 National Crime Records Bureau (NCRB) data, the state reported the highest number of rape incidents in India. |Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/image_0_1200x768.jpeg?qhFsxpBOOuwNSeHJIZLSlXZpUFg70T.S&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-twisted-data-about-rapes-become-hot-issue-before-bengal-election-1749843-2020-12-15|1
127|Fact Check: Truth behind SRK’s ‘doppelganger from Kashmir’|A photo has gone viral on social media with the claim that it is of a Kashmiri boy who closely resembles superstar Shah Rukh Khan.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover-pic_770_1200x768.jpeg?94XBde.nfd_8SPNuxaLKFBtf029paajS&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-truth-behind-srk-s-doppelganger-from-kashmir-1749439-2020-12-14|1
128|Fact Check: Was Pfizer’s first Covid-19 vaccination in the UK a staged event?|Margaret Keenan, 90, became the first recipient of Pfizer’s Covid-19 vaccine in the UK on December 8. Soon after, a story is being narrated about a crisis actor named Liz Scott who allegedly received the first shot of the Covid-19 vaccine by impersonating Keenan.|Jyoti Dwivedi India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_image_0_1200x768.jpeg?PxUDLNG49DV51mE.vsv.Iw7baFTHgy7G&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-was-pfizer-s-first-covid-19-vaccination-in-the-uk-a-staged-event-1749168-2020-12-13|1
129|Fact Check: Old video of pro-Pak, pro-Khalistan rally revived in context of current farmers' agitation|A video of people raising pro-Pakistan and pro-Khalistan slogans is doing the rounds on social media. It is being said that the video is of people protesting in London in support of the farmers' agitation in India. A few men in the group can also be seen wearing turbans.  |Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/FC_Dec_12_1200x768.png?zWSHkECycQdf04J8H7zvyMhQkBFBy29m&size=770:433|https://www.indiatoday.in//fact-check/story/old-video-of-pro-pak-pro-khalistan-rally-revived-in-context-of-current-farmers-agitation-1749041-2020-12-12|1
130|Fact Check: Poster demanding JNU student Sharjeel Imam’s release is not from ongoing farmers’ protest|"As the farmers' protest in the national capital entered the third week, an image of people holding a banner with ""Free Sharjeel Imam"" written on it is being shared on social media. It is being said that the image is from the ongoing farmers' protest at the Delhi-Haryana border.  "|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Pic_2_1200x768.jpeg?zz9ZwgPI9SCgo2WrAF55gIv_CC62eCdt&size=770:433|https://www.indiatoday.in//fact-check/story/this-banner-demanding-jnu-student-sharjeel-imam-s-release-is-not-from-ongoing-farmers-protest-1748839-2020-12-11|0
131|Fact Check: This video of agitating AAP leaders is not linked to CM Kejriwal’s alleged house arrest|A video that shows AAP leaders protesting against the alleged house arrest of Delhi CM Arvind Kejriwal after he met the farmers protesting at the Singhu border is going viral on social media.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/sisodia_fact_check_1200x768.jpeg?SXWd.JcwrIUNp_Vu71AWqdD2iyAQQ_FF&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-video-aap-leaders-not-linked-cm-kejriwal-s-alleged-house-arrest-1748522-2020-12-11|0
132| Fact Check: This is not the childhood family photo of Covid-19 vaccine inventor|The Turkish-German couple of Ugur Sahin and Özlem Türeci came to the limelight as frontrunners in the race to invent a vaccine for coronavirus.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_pic_1__1200x768.png?Goha2_zBNstod9KjMjw_rW9Ivpg.oESz&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-the-childhood-family-photo-of-covid-19-vaccine-inventor-1748508-2020-12-10|1
133| Fact Check: This is not a Wuhan lab that Obama was visiting|At a time a vaccine against coronavirus may just become a reality, a set of images of former United States President Barack Obama and top American infectious diseases expert Dr. Anthony Fauci has gone viral, fuelling an old conspiracy theory.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_pic_1_1200x768.png?1dIfwD6G5UJCacdXYqTDlG1K3eGP2LwH&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-a-wuhan-lab-that-obama-was-visiting-1748138-2020-12-09|1
134|Fact Check: This video of pro-Khalistan rally is not linked to farmers’ protest|Farmers’ unions on Wednesday rejected the Centre’s draft proposal to amend the new farm laws, promising to intensify the agitation in the coming days.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/factcheck_1200x768.jpeg?uKvVFVV1Nw6C.9EEBjJBXuc9aTvmYHwG&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-video-of-pro-khalistan-rally-is-not-linked-to-farmers-protest-1748158-2020-12-09|1
135|Fact Check: Punjab CM Amarinder Singh didn't meet Ambani a day before Bharat Bandh|Amid farmers' protest, netizens are sharing a picture of Punjab Chief Minister Amarinder Singh and industrialist Mukesh Ambani, with the claim that they met a day before Bharat Bandh to discuss investment projects in Punjab. India Today Anti Fake News War Room (AFWA) has found the claim to be misleading.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Cover-Image-_1__770_1200x768.jpeg?4Xs1A0rPqqRPOcFzH6kTvGdrSczjk7cI&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-punjab-cm-amarinder-singh-didn-t-meet-ambani-a-day-before-bharat-bandh-1747858-2020-12-08|0
136|Fact Check: Old video goes viral as Nihang Sikhs marching to Delhi for farmers’ protest|Amid the ongoing farmers’ protest, a short clip of Nihang Sikhs marching on the road has gone viral with the claim that 20,000 Nihang Sikhs on 2,000 horses are on their way to Delhi from Punjab to join the farmers. India Today Anti Fake News War Room (AFWA) has found the claim to be misleading.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/CaptureSIKH_1200x768.jpeg?jZ899XpnuBjRjJTbsygs2adlk8GMrAgL&size=770:433|https://www.indiatoday.in//fact-check/story/old-video-goes-viral-nihang-sikhs-marching-delhi-farmers-protest-1747842-2020-12-08|0
137|Fact Check: Obama's tweet snubbing PM Modi over farmers' protest is morphed|"Amid farmers' protest, an image of a tweet, purportedly made by Barack Obama, has gone viral, in whch Obama is seen shaking hands with PM Modi. The tweet says, ""Today I am shamefull for a hand shake with this man… #Narendra Modi"". India Today Anti Fake News War Room (AFWA) has found that the 'screenshot' of Obama's tweet is morphed."|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_pic_0_1200x768.png?9TvSdCaj262zg8MouOvGM_cF.BYdRNYE&size=770:433|https://www.indiatoday.in//fact-check/story/obama-s-tweet-snubbing-pm-modi-farmers-protest-morphed-1747574-2020-12-08|1
138|Fact Check: Old clip of Rajnath Singh addressing farmers passed off as support to ongoing stir|A short clip of Rajnath Singh speaking in support of farmers is viral on social media with the claim that it is a recent video of the defence minister addressing farmers protesting against the new farm laws in Delhi. India Today Anti Fake News War Room (AFWA) has found that the video is from 2013.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Screenshot_2020-12-07_Shri_Raj_1200x768.png?V6L3wOexGlObKR_nEjmCkWm20Uu2aqQN&size=770:433|https://www.indiatoday.in//fact-check/story/old-clip-rajnath-farmers-passed-off-support-ongoing-stir-1747567-2020-12-07|1
139|Fact Check: Old photo from London passed off as farmers disrespecting Tricolour|Amid the ongoing farmers' protest in Delhi, a picture has gone viral on social media with the claim that it shows protesting farmers disrespecting the Indian national flag.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/thumbnail_cover_photo.._1200x768.jpeg?P7IZtCR.VrhLT4VZDzfVF6wRQQp3qkqV&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-old-photo-from-london-passed-off-as-farmers-disrespecting-tricolour-1747222-2020-12-06|1
140|Fact Check: Video of people waving BJP flags is from Jammu and not PoK|A viral video shows BJP flags being waved in what is being claimed as Pakistan-occupied Kashmir (PoK). India Today Anti Fake News War Room found this claim to be false.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/JK_Fact_Check_1200x768.png?e1DDFEWhoQ.BV1bTjmRBSugL9Ccrp6j7&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-video-of-people-waving-bjp-flags-is-from-jammu-and-not-pok-1747032-2020-12-05|1
141|Fact Check: Fictitious post about Tomar linking Adani, Ambani with farm laws goes viral|"A video on social media is doing rounds with a claim that Union agriculture minister Narendra Singh Tomar said in the meeting with farmers that if he repeals the farm laws, then ""Adani and Ambani can also come to us"". India Today Anti Fake News War Room (AFWA) spoke to various stakeholders and people present in the meeting, but no one confirmed that Tomar made such a statement."|Fact Check Bureau India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Screenshot_2020-12-05_Akashnoo_1200x768.png?bLV03r46HOq42hsp90s7Hrs1giZwgIHk&size=770:433|https://www.indiatoday.in//fact-check/story/fictitious-post-tomar-adani-ambani-farm-laws-goes-viral-1746948-2020-12-05|1
142|Fact Check: Owaisi did not say he will convert to Hinduism if BJP wins Hyderabad municipal poll|Ahead of the GHMC municipal election in Hyderabad, a social media user claimed that AIMIM chief Asaduddin Owaisi said he would convert to Hinduism and name himself Bhagya Raj Tripathi if BJP won the civic body polls.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Owaisi__PTI__1200x768.jpeg?04YOyTjqLna3hwYR5b4xOMwmDVoWONAo&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-owaisi-did-not-say-he-will-convert-to-hinduism-if-bjp-wins-hyderabad-municipal-poll-1746769-2020-12-04|1
143|Fact Check: No, Justin Trudeau did not sit on dharna to support agitating Indian farmers|An image of Canadian PM Justin Trudeau surrounded by people of the Sikh community is being widely circulated with the claim that he is sitting in 'dharna' in support of the ongoing farmers' agitation.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/canada_screen_0_1200x768.png?FPKa79DMY5wAwfyfAbboiGMrvDv0FY8A&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-justin-trudeau-did-not-sit-on-dharna-to-support-agitating-indian-farmers-1746738-2020-12-04|0
144|Fact Check: No, RBI has not stopped supply of Rs 2,000 currency notes|A misleading post on social media claims that the RBI has stopped supply of Rs 2,000 currency notes, due to which only Rs 100, Rs 200 and Rs 500 notes can be withdrawn from ATMs.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/2000-Rupees_1200x768.jpeg?1ujqiONa8AOhhsNB1ipbzghGzsf0bjCj&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-rbi-has-not-stopped-supply-of-rs-2-000-currency-notes-1746462-2020-12-03|1
145|Fact Check: Old image from Jat agitation revived as ongoing farmers’ protest |An old image from Jat agitation is now being shared by social media users as ongoing farmers’ protest.|Dheeshma Puzhakkal India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/Cover_Image_1200x768.jpeg?c5ACW4cAvonmrcW68h7bPmFZr3ZKi_dy&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-old-image-jat-agitation-revived-ongoing-farmers-protest-1746193-2020-12-03|0
146|Fact Check: This banner against Lord Ram is not from the ongoing farmers’ protest |Social media users are sharing the image of a banner with the claim that anti-Hindu slogans and banners against Lord Ram were raised at the ongoing farmers’ protest near Delhi. |Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_pic_1200x768.png?qkyNnk6T.fFRPYobWNKKKDIPhGFezXir&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-banner-against-lord-ram-not-from-ongoing-farmers-protest-1746189-2020-12-03|0
147|Fact Check: Canadian MP Jack Harris, not Kamala Harris, tweeted on farmers’ stir in India|Sharing a screenshot of a tweet, some social media users are claiming that United States Vice President-elect Kamala Harris has joined the list of world leaders supporting the farmers’ stir in India. India Today Anti Fake News War Room (AFWA) has found that the tweet was posted by Canadian MP Jack Harris and not Kamala Harris. |Jyoti Dwivedi India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202012/cover_image_1200x768.jpeg?ovenMfh82IAPi2xcgxwcG8rcGxdMNNR.&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-canadian-mp-jack-harris-not-kamala-harris-tweeted-on-farmers-stir-in-india-1746162-2020-12-02|1
