Sr.no|title|content|author|image url|news url|label 
338|Fact Check: Porn pics used to cook up a story about rape by Indian soldiers|The viral news article also carries a photo of a semi-nude girl and an image of a young girl, holding a kid whose face is blurred.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/alwar_0_0.jpeg?PTY9MJGDLk2SxLV4ZeX.xhBYJicfyJ5p&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-porn-pics-used-to-cook-up-a-story-about-rape-by-indian-soldiers-1648833-2020-02-21|1
339|Fact Check: Before US president’s visit, a sensational Trump lookalike video goes viral|A small video clip has gone viral on Facebook which claims that Donald Trump is suggestively grabbing bikini-clad women.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/bikini.png?g1KJ_A1dzl.2qnGG0VsoLN8U2fBpr6jF&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-before-us-president-s-visit-a-sensational-trump-lookalike-video-goes-viral-1648457-2020-02-20|1
340|Fact Check: Picture of honour killing victim passed off as Pulwama martyr|An emotional post has gone viral on social media showing a toddler, in the arms of a woman, touching the photo of a young man in a large frame. It is being claimed that the baby is looking at the photo of his father who was killed in the Pulwama attack. But, what is the truth?|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/Cover_pic.jpeg?lCx0zeL.7Ica4Ua7Qbu7hr__AJBhmEh4&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-picture-honour-killing-victim-passed-off-pulwama-martyr-1647647-2020-02-18|1
341|Fact Check: This is not Netaji Subhash Chandra Bose’s wife Emilie Schenkl|Facebook page“Vijeta Malik BJP” uploaded the woman’s picture, along with a long write-up, claiming that the photo is of Netaji’s wife Emilie.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/cover_pic_1.jpeg?2wr3OsofniRN4NsK.uHlUXveJ6weNkQf&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-netaji-subhash-chandra-bose-s-wife-emilie-schenkl-1647624-2020-02-18|1
342|Fact Check: Do not believe this hoax about the death of Kobe Bryant’s wife|A video on YouTube shows a clip with a “BBC News” logo claiming the death of Vanessa Bryant, the wife of late Kobe Bryant. India Today Anti Fake News War Room (AFWA) has found the news to be a hoax.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/vanessa.png?zu3DyUUjLzSt6g0CyFjhYVOPfewR8SDx&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-do-not-believe-this-hoax-about-the-death-of-kobe-bryant-s-wife-1647414-2020-02-17|1
343|Fact Check: Old photo of Rahul Gandhi and Arvind Kejriwal goes viral with misleading claim|India Today Anti Fake News War Room (AFWA) has found the claim along with the photo to be half true. This is an old photo, taken at Rashtrapati Bhavan in New Delhi, on January 26, 2018.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/84209969_2484560665117380_5902.jpeg?y.JubydePU1zBN9Pd5Vf2bQdZZ_GyGTL&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-old-photo-of-rahul-gandhi-and-arvind-kejriwal-goes-viral-with-misleading-claim-1647083-2020-02-16|0
344|Fact Check: Viral video of eviction drive in Odisha passed off as Yogi's Uttar Pradesh|The viral video claims that this is how the poor are harassed in Yogi Adityanath's Uttar Pradesh.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/7.png?3g_4OHzCf.An7FhlTWMAhp3QjB26QKLE&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-viral-video-of-eviction-drive-in-odisha-passed-off-as-yogi-uttar-pradesh-1647066-2020-02-16|0
345|Fact Check: This video of a Sikh procession has nothing to do with Shaheen Bagh|India Today Anti-Fake News War Room (AFWA) has found the claim to be misleading. The video is three months old and from Sultanpur Lodhi in Punjab.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/sikhs_shaheen_bagh_punjab.jpeg?W26VUyddLnGli5lHu90DJ5QlFn2PWiDz&size=770:433|https://www.indiatoday.in//fact-check/story/sikh-procession-shaheen-bagh-delhi-viral-sultanpur-lodhi-punjab-1646876-2020-02-15|1
346|Fact Check: Amanatullah Khan's tweet doctored to give it communal twist|The post which has gone viral on social media claims that Amanatullah Khan hailed the Shaheen Bagh protest and thanked his Muslim brothers and sisters saying 'Islam will win'.|Ratna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/Amanatullah_Khan.jpeg?mnWT7ACtB5JlzC3EGKKMvYbJpP3xlZaZ&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-amanatullah-khan-tweet-doctored-to-give-it-communal-twist-1646234-2020-02-13|1
347|Fact Check: Did Manoj Tiwari break into tears on TV after knowing Delhi exit poll results?|Several Facebook users posted a video of Manoj Tiwari's interview where the emotional Delhi BJP chief can be seen in tears. India Today Anti Fake News War Room (AFWA) has found this to be a misleading claim.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/fact_check.png?x0IM7acITWeIeJhMQT1WQnLZO6iiv6Rs&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-did-manoj-tiwari-break-into-tears-on-tv-after-knowing-delhi-exit-poll-results-1646240-2020-02-13|0
348|Fact Check: Popular story about this historic pic of Gandhi is far from truth|A photo showing Mahatma Gandhi with a kid is being circulated on social media with claims that the child is Gandhi's grandson Kanu Gandhi at Dandi March in 1930. India Today Anti Fake News War Room (AFWA) found that the picture was clicked at Mumbai's Juhu beach in 1937 when Gandhi was convalescing after an illness and was living in RD Birla's bungalow at Juhu.|Balkrishna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/thumbnail_1.jpeg?.rF_.ozXIZLYVuyJwAKHHWFvfu1WZQ7j&size=770:433|https://www.indiatoday.in//fact-check/story/popular-story-about-historic-pic-of-gandhi-is-far-from-truth-1645863-2020-02-12|1
349|Fact Check: Old picture of Kejriwal-Imran Khan meet linked to Delhi election|A few images of Kejriwal with Imran Khan have gone viral with the claim that the Aam Aadmi Party chief met Imran Khan just before the election.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/kejriwal_imran_meet.jpeg?2HmpPi8lcGIvC5FfiHySIAZjgqSIGuoB&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-old-picture-of-kejriwal-imran-khan-meet-linked-to-delhi-election-1645816-2020-02-12|1
350|Fact Check: Did police publicly kill coronavirus-infected woman in China?|A video showing policemen dragging a woman out of a car and pinning her to the ground is going viral on Facebook with the claim that cops in China publicly killed a lady infected with coronavirus.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/hfghfghf.png?qCoyb49rqQaG193nkRkBW5avNKNUkwX_&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-did-police-publicly-kill-coronavirus-infected-woman-in-china-1645123-2020-02-10|1
351|Fact Check: Is this baby Dalai Lama with Mahatma Gandhi?|A Facebook user posted a photo of Mahatma Gandhi standing with a kid claiming that the child is spiritual leader Dalai Lama. India Today Anti Fake News War Room (AFWA) has found the photo to be morphed.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/thumbnail_Cover-pic_770.jpeg?OwCGTqCaRtppyhHDBfHBHjIppaCKkjbC&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-is-this-baby-dalai-lama-with-mahatma-gandhi-1644794-2020-02-09|1
352|Fact Check: Tarek Fatah passes off old video with communal slogans as recent one from Delhi|Amid voting for the Delhi assembly elections on Saturday, a video with communal slogans went viral on social media with the claim that the incident took place in the Capital.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/DELHI.png?q_yUsO7rmno0C0UFovOv4vpZ3uZml3hC&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-tarek-fatah-passes-off-old-video-with-communal-slogans-as-recent-one-from-delhifact-check-tarek-fatah-passes-off-old-video-with-communal-slogans-as-r-1644654-2020-02-09|1
353|Fact Check: This is turban tying competition from Bathinda, not Shaheen Bagh protest|India Today's Anti-Fake News War Room (AFWA) has found the claim with the photograph to be false. The photo is almost three years old and it is from Punjab's Bathinda.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/colourful_turbans_sikh_shaheen.jpeg?We2hRIVyZ9ntI3wghHXOdjq5wDB6blwa&size=770:433|https://www.indiatoday.in//fact-check/story/sikh-community-colourful-turbans-shaheen-bagh-protest-viral-truth-1644356-2020-02-07|1
354|Fact Check: No, China has not sought permission to kill 20,000 coronavirus patients|India Today's Anti-Fake News War Room (AFWA) has found the claim to be completely false as it is based on a report of a rather suspicious website.|Ratna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/Coronavirus2_1_0.jpeg?HMFSCCQ_fP4lduKS4crf2cIKLy_c4fJA&size=770:433|https://www.indiatoday.in//fact-check/story/china-permission-court-kill-thousands-coronavirus-petients-viral-1644347-2020-02-07|1
355|Fact Check: Ahead of Delhi polls, old video of Dilip Ghosh being heckled goes viral with misleading claim|India Today Anti-Fake News War Room (AFWA) has found the claim to be misleading. The video is from 2017 and Dilip Ghosh was being heckled by Gorkhas in Darjeeling.|Ratna Chakraborty India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/dilip_ghosh_heckled_bengal.jpeg?txDC7UaZ_S2_YH7roVxWvK4lr5oVI.wx&size=770:433|https://www.indiatoday.in//fact-check/story/ahead-delhi-polls-old-video-dilip-ghosh-heckled-viral-misleading-1644027-2020-02-06|1
356|Fact Check: Bloated casualty figures linked to coronavirus leave netizens in panic|The claim was originally made by “Hal Turner Radio Show” on January 23.|Ratna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/corona.png?jL2Q..z1RLRl3JtvU6gKa9RkpBRMqSUA&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-bloated-casualty-figures-linked-to-coronavirus-leave-netizens-in-panic-1643257-2020-02-04|1
357|Fact Check: Did a woman throw dirty water at Arvind Kejriwal?|A picture of Delhi chief minister Arvind Kejriwal walking down a narrow alley along with other people is going viral on social media. In the photo, the Aam Aadmi Party leader's shirt appears to be wet, and it is being claimed that a woman threw dirty water at him.|Fact Check Bureau India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/arvind-kejriwal--660_122813125_0.jpeg?QVPFGHIDnWmmlvwJZk8dFAdkx5yK5nf5&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-did-a-woman-throw-dirty-water-at-arvind-kejriwal-1642646-2020-02-02|1
358|Fact Check: Video of a man posing as a Muslim woman in burqa is not from Shaheen Bagh|A video has gone viral on social media claiming that some men participated in the Shaheen Bagh protests wearing burqas and posing as women. India Today Anti Fake News War Room (AFWA) has found the claim to be false.|Fact Check Bureau India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/cover_photo.jpeg?sNB_yHsY9ZiIsLjdMn4cBVXbifCkvVFw&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-video-of-a-man-posing-as-a-muslim-woman-in-burqa-is-not-from-shaheen-bagh-1642069-2020-01-31|1
359|Fact Check: This viral video is not of Kobe Bryant’s chopper crash|The viral video is more than a year old and has no relation to the basketball player’s death.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/tgh.png?pYgvjE2.4dpjIeWuYLBXf9ZLewkR9ZeH&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-viral-video-is-not-of-kobe-bryant-s-chopper-crash-1641047-2020-01-28|1
360|Fact Check: Did Rahul Gandhi salute the Tricolour with his left hand?|The viral picture has been inverted laterally.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/rahul.png?lSUy4cdlOwxfqoqja.7jY2tG.W92N00m&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-did-rahul-gandhi-salute-the-tricolour-with-his-left-hand-1640694-2020-01-27|1
361|Fact Check: Truth behind mother fox feeding koalas during Australia bushfires|A video of a red fox breastfeeding has gone viral with the claim that it is feeding baby koalas, and relating it to the bushfires in Australia.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/australia_bushfire_koala_fact_.jpeg?BWtWF4g1wEHIWn6hVhVgNEq1xyAodLSf&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-truth-behind-mother-fox-feeding-koalas-during-australia-bushfires-1640381-2020-01-26|1
362|Fact Check: Man attacked with ink and slippers has no relation to either BJP or CAA|A video showing a man smearing ink on another man’s face and beating him with slippers is going viral on social media with the claim that the victim is a BJP leader and former Haj committee chairman.|Fact Check Bureau India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/bjp_indore_caa_fact_check.jpeg?a7XRiULL1kXSusHATDl1rt0iQYQQfIji&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-man-attacked-with-ink-and-slippers-has-no-relation-to-either-bjp-or-caa-1640372-2020-01-26|1
363|Fact Check: Irfan Pathan was meeting fans in Kolkata, not protesters at Shaheen Bagh|A video of former cricketer Irfan Pathan on an open vehicle amid an excited crowd of youngsters is going viral on social media with the claim that he was at Shaheen Bagh to lend support to the protest.|Fact Check Bureau India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/thumbnail_cover_irfan.jpeg?a9vkiUdyFKzd4erBkaV0hsHZhBKC4Z7M&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-irfan-pathan-was-meeting-fans-in-kolkata-not-protesters-at-shaheen-bagh-1640363-2020-01-26|1
364|Fact Check: This is not the first time JNU will celebrate Republic Day|A viral post claims that JNU is celebrating Republic Day for the first time in 50 years and it has been possible only because of Prime Minister Narendra Modi.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/jnu_4.jpeg?JqHhjy7l3ew_9yp.upK5.be_aZ4hgfMA&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-the-first-time-jnu-will-celebrate-republic-day-1640193-2020-01-25|1
365|Fact Check: Will Tata Group not hire from JNU anymore?|Facebook user Akhil Kumar wrote a post in Hindi in a group called Helping India Foundation, which translates to, Welcome decision. Tata Company has given azaadi to students of JNU.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/juu.png?Bd7gbBfRwY_Gm9LfYa4CfIsDJB1ks8kn&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-will-tata-group-not-hire-from-jnu-anymore-1639916-2020-01-24|1
366|Fact Check: Old video passed off as man in Shaheen Bagh spitting on food for distribution|The post claims that the location is Shaheen Bagh in New Delhi and the man is spitting on a ladle of biryani before distributing it to non-Muslims.|Ratna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/cover_photo.png?2uM0GMxkqfvRpd_GMEBXsexWPtECJuVW&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-old-video-passed-off-as-man-in-shaheen-bagh-spitting-on-food-for-distribution-1639612-2020-01-23|1
367|Fact Check: Imposter Twitter accounts of Aajtak peddling fake news |According to the message attributed to Smriti Irani, the minister apparently said, “Delhi’s government school should not be made a polling booth or else people will vote for Kejriwal after seeing government school.” India Today Anti Fake News War Room (AFWA) has found this post to be fake.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/aajtak-51.jpeg?LTHDEVLXD2za2CnUzW6Rqa3OTPFWsYb9&size=770:433|https://www.indiatoday.in//fact-check/story/smriti-irani-fake-news-delhi-polls-1639185-2020-01-22|1
368|Fact Check: Clip of video game passed off as US shooting down Iranian missiles|A video clip of rapid gunfire in the night sky with a trail of black smoke has gone viral on social media with the claim that this is how the US military had shot down missiles fired by Iran at an American airbase in Iraq.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/missile.png?goBfeg6gLQ2VXY0DSIUvsAPkIqDCdSpY&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-clip-of-video-game-passed-off-as-us-shooting-down-iranian-missiles-1638664-2020-01-21|1
369|Fact Check: Are these 69 siblings from one mother? It's half true|A group photograph has gone viral on social media with the claim that this is the family of the world's most prolific mother, who has given birth to 69 babies. India Today Anti Fake News War Room (AFWA) has found the Russian woman mentioned in the post does hold the world record for having the highest number of children. But the viral image has no connection with her.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/cover_pic_0.png?nzsv8_06EYs1vRryU1mJL1GIPxhojN6p&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-are-these-siblings-from-one-mother-half-true-1638648-2020-01-21|0
370|Fact Check: Anti-encroachment drive in Jaipur passed off as police action after NRC|It is clear that the video of an anti-encroachment drive in Jaipur is being shared as people being evicted from their houses in Assam after NRC.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/thumbnail_Cover_pic_0.png?YKslNi9q8w6vTnqe5qicDIRlrk8LMZSN&size=770:433|https://www.indiatoday.in//fact-check/story/anti-encroachment-drive-jaipur-video-police-action-nrc-1638154-2020-01-18|1
371|Fact Check: False claim saying Modi pays tribute to Godse resurfaces|A collage of two photographs is doing the rounds on social media, with the claim that Prime Minister Narendra Modi has paid tribute to the busts of Mahatma Gandhi as well as his killer Nathuram Godse.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/IMG_20200117_223805.jpeg?cNfbifhKpT9ABqnwFG0vXEksPsbougz2&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-false-claim-saying-modi-pays-tribute-godse-resurfaces-1637965-2020-01-18|1
372|Fact Check: News about four-day working week in Finland is too good to be true|India Today Anti Fake News War Room (AFWA) found this to be a misleading post. The Finnish government has denied this claim and categorically said that this issue is not even in the government agenda.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/finland_pm_six_hour_four_day_w.jpeg?mmM3Uq8VKp3KVqIaRcvVhiJpXHbuUIwu&size=770:433|https://www.indiatoday.in//fact-check/story/finland-prime-minister-sanna-marin-four-day-six-hours-week-work-truth-1637564-2020-01-16|1
373|Fact Check: Hilarious video of woman slapping girl goes viral linking it to CAA|India Today Anti Fake News War Room (AFWA) has found the claim to be misleading. The viral video is nearly four years old and has no relation to the ongoing anti-CAA stir.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/woman_slaps_girl_caa_viral_vid.jpeg?FTVsAWw16om4ZxP35KNYtN_0pipbsWfD&size=770:433|https://www.indiatoday.in//fact-check/story/woman-slapping-girl-viral-linking-caa-flash-mob-1637219-2020-01-16|1
374|Fact Check: Claims of black ban at Wankhede during India-Australia ODI fall on flat pitch|Many have claimed that authorities did not allow spectators dressed in black inside the stadium fearing that it might be used to protest against the Citizenship (Amendment) Act and National Register of Citizens.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/hfghfg_0.jpeg?zwHbf5HKJMtjF4OpTP3vEjub5OtCxVSZ&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-claims-of-black-ban-at-wankhede-during-india-australia-odi-fall-on-flat-pitch-1637139-2020-01-15|1
375|Fact Check: Images of fake notes from Telangana go viral linking them to RSS and Gujarat|India Today Anti Fake News War Room (AFWA) has found the post to be misleading. The images used in the viral post are not from Gujarat but Telangana.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/fake_notes_telangana_gujarat.jpeg?MVP5ssC4rS2PAwYYl3HILYSp6wbPTFfz&size=770:433|https://www.indiatoday.in//fact-check/story/images-fake-notes-telangana-virla-link-rss-gujarat-1636876-2020-01-14|1
376|Fact Check: Soleimani’s funeral procession passed off as anti-NRC protest in Delhi|An aerial footage showing tens of thousands of people on the street is doing the rounds on Facebook with the claim that it is a rally by Muslims in Delhi against the National Register of Citizens (NRC) and National Population Register (NPR). India Today Anti Fake News War Room (AFWA) has found the claim along with the video to be untrue.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/0d30802b-9fb0-4aab-ba62-e0211d.jpeg?c5aR7moE2TCFHOrP02Ec0EXvl_ixv33o&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-soleimani-s-funeral-procession-passed-off-as-anti-nrc-protest-in-delhi-1636569-2020-01-13|1
377|Fact Check: Aishe Ghosh's hand injury is not shifting, the photo is morphed.|A collage of two photos — one showing JNUSU President Aishe Ghosh with a bandage on her left hand, and the other with a bandage on the right hand — has been going viral on social media. India Today Anti Fake News War Room (AFWA) has found that the second image has been flipped to mislead.|Fact Check Bureau India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/IN_1200.jpeg?Zgsh.F3X2qu1TMAvKdVYXCHUAXt9wwU1&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-aishe-ghosh-s-hand-injury-is-not-shifting-the-photo-is-morphed-1636562-2020-01-13|1
378|Fact Check: Is Indira Gandhi posing with her husband and father-in-law in this photo?|India Today Anti Fake News War Room (AFWA) has found the claim to be misleading.|Ratna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/81976814_3038345132864589_3294.jpeg?41LcSL3y..bHvVHyxDzdNNA6IXyWWkiH&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-is-indira-gandhi-posing-with-her-husband-and-father-in-law-in-this-photo-1636537-2020-01-13|1
379|Fact Check: Did Indira Gandhi enter JNU with police and force Sitaram Yechury to apologise?|India Today Anti Fake News War Room (AFWA) found that the picture is not from JNU but was taken from outside the residence of Indira Gandhi.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/indira_gandhi_yechury_emergenc.jpeg?vzaFHWrI8tZqkgHgiHXNIKpGhv.Ew1s5&size=770:433|https://www.indiatoday.in//fact-check/story/indira-gandhi-enter-jnu-police-sitaram-yechury-apologise-jnu-emergency-1635860-2020-01-11|1
380|Fact Check: These images of US soldiers' coffins don't show Iran's revenge|The photos showed coffins of American soldiers killed in the recent missile attack by Iran on US forces in Iraq.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/Gates_Orders_Review_of_Policy__0.png?QfZKFdnVPytXLNAPYzWQnh7xedqTcHcx&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-these-images-of-us-soldiers-coffins-don-t-show-iran-s-revenge-1635819-2020-01-10|1
381|Fact Check: No, Akbaruddin Owaisi is not pleading for help because of Amit Shah|The viral post is a collage of two videos — the first of his controversial statement from 2013 threatening Hindus and the second in which he is seen praying for the well-being of Muslims. The second video is claimed to be from 2019.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/fdfdf.jpeg?EJ_SJ7RDwsyTGGlSOaKCl9OCPKaVZ9wY&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-no-akbaruddin-owaisi-is-not-pleading-for-help-because-of-amit-shah-1635132-2020-01-08|1
382|Fact Check: Video of atrocities on women in Jodhpur passed off as plight of Hindus in Pakistan|A disturbing video showing two men assaulting a woman and whisking away a girl on a tractor has gone viral on social media with the claim that this is how Hindus are treated in Pakistan.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/FotoJet__23_.jpeg?ahHHwN_fifIK2Xs6oVPZtqEXioAdYmli&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-video-of-atrocities-on-women-in-jodhpur-passed-off-as-plight-of-hindus-in-pakistan-1634836-2020-01-08|1
383|Fact Check: Did this SFI worker fake injuries after violence at JNU?|Students' Federation of India activist Soori Krishnan was reportedly injured in the violence at Jawaharlal Nehru University on January 5. His photo with a bandaged head was also published by mainstream media.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/sfi_activist_0.jpeg?F_rvgTFC8dOwn6a1AA.LImAjOOih2Pla&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-did-this-sfi-worker-fake-injuries-after-violence-at-jnu-1634821-2020-01-07|1
384|Fact Check: Republican Congressman targets Obama on Iran with morphed image|The original image is of Obama shaking hands with former Indian Prime Minister Manmohan Singh.|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/rouh.png?pui6hZa.sFTXvUSd_3KGrPhpkHt9DhyR&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-republican-congressman-targets-obama-on-iran-with-morphed-image-1634796-2020-01-07|1
385|Fact Check: Is this the video of US drone strike that killed Iranian general Soleimani?|A video has gone viral on social media claiming to be of the very drone attack that killed Soleimani. India Today Anti Fake News War Room has found that the video has nothing to do with Soleimani’s killing.|Vidya  India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/Cover.png?aQVA6kBkL5kWACFbMNXdjkwkByQX.ErL&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-is-this-the-video-of-us-drone-strike-that-killed-iranian-general-soleimani-1634526-2020-01-06|1
386|Fact Check: This European kid was not beaten up by a Muslim immigrant for having blue eyes|A disturbing photo of a child with bruises and stitches below the eyes is going viral on social media with the claim that a 12-year-old Swedish kid was beaten up by a Muslim immigrant for having blue eyes. Our fact check team found out that the claim was false|Arjun Deodia India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/Swedish_Child_Cover_photo_0.png?blX6o_a9WBMMZ13LE5DQfosxDhAVxaMz&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-european-kid-was-not-beaten-up-my-muslim-refugee-1634220-2020-01-06|1
387|Fact Check: Touching image of kangaroo hugging woman has no relation to Australian bush fires|The devastating bush fires in Australia have triggered several heart-wrenching images of trapped animals on social media. Several comforting pictures of humans rescuing animals are also available on the Internet.|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/FB_kangaroo.png?JsOn3EXj2gm2sa3TFQIwRnObDnsS4Cof&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-touching-image-of-kangaroo-hugging-woman-has-no-relation-to-australian-bush-fires-1634179-2020-01-05|0
388|Fact check: Nasimuddin Siddiqui targetted for a radical Muslim comment that he didn't make|"The person saying "" “I am a Muslim first and then an Indian” is not Congress leader Nasimuddin Siddiqui."|Chayan Kundu India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/202001/Sanpshot_of_the_video_doing_ro_0.png?f1lLOp84d1DKK1QZsbac4YKQqCWEIKjb&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-naseemuddin-siddiqui-amit-malviya-sambit-patra-1633410-2020-01-02|1
389|Fact Check: Are Mamata supporters thrashing this man for favouring NRC in Bengal ?|Mamata Banerjee has staunchly opposed the idea of National Register of Citizens and has also led anti-NRC protests in West Bengal.|Fact Check Bureau India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201912/screengrab.png?UCFfwuGTcw2jrz_izGxrVVv.kCVADrEp&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-are-mamata-supporters-thrashing-this-man-for-favouring-nrc-in-bengal-1632856-2019-12-31|1
390|Fact Check: Did former European Commission prez say Indian voters are foolish?|A Facebook post attributing a quote to former European Commission (EC) president Jean-Claude Juncker has gone viral on social media. But is it true?|Ratna India Today|https://akm-img-a-in.tosshub.com/indiatoday/images/story/201912/Jean-Claude_Juncker-reuters.png?1WQ9Z2TpgNu4cmOx25K4w4xCnoaeUh6v&size=770:433|https://www.indiatoday.in//fact-check/story/fact-check-did-former-european-commission-prez-say-indian-voters-are-foolish-1632701-2019-12-30|1
